District,Year,Taluka,Rural/Urban,Normal Weight,Moderate Acute Malnutrition,Severe Acute Malnutrition
Chandrapur,2015,Gondpipari,Rural,84.4,0.76,0.11
Chandrapur,2015,Gondpipari,Urban,,,
Chandrapur,2015,Gondpipari,Total,84.4,0.76,0.11
Chandrapur,2015,Jivati,Rural,79.65,0.38,0.09
Chandrapur,2015,Jivati,Urban,,,
Chandrapur,2015,Jivati,Total,79.65,0.38,0.09
Chandrapur,2016,Varora,Rural,91.42,0.45,0.1
Chandrapur,2016,Varora,Urban,93.25,5.74,1.01
Chandrapur,2016,Varora,Total,91.9,1.83,0.34
Chandrapur,2016,Chimur,Rural,86.62,0.16,0.05
Chandrapur,2016,Chimur,Urban,,,
Chandrapur,2016,Chimur,Total,86.62,0.16,0.05
Chandrapur,2016,Nagbhid,Rural,85.93,0.42,0.16
Chandrapur,2016,Nagbhid,Urban,,,
Chandrapur,2016,Nagbhid,Total,85.93,0.42,0.16
Chandrapur,2016,Bramhapuri,Rural,83.32,0.13,0.05
Chandrapur,2016,Bramhapuri,Urban,93.22,5.08,1.69
Chandrapur,2016,Bramhapuri,Total,83.54,0.24,0.08
Chandrapur,2016,Savali,Rural,77.71,0.31,0.09
Chandrapur,2016,Savali,Urban,,,
Chandrapur,2016,Savali,Total,77.71,0.31,0.09
Chandrapur,2016,Sindevahi,Rural,85.56,0.2,0.05
Chandrapur,2016,Sindevahi,Urban,,,
Chandrapur,2016,Sindevahi,Total,85.56,0.2,0.05
Chandrapur,2016,Bhadravati,Rural,91.23,0.27,0.02
Chandrapur,2016,Bhadravati,Urban,88.6,9.54,1.87
Chandrapur,2016,Bhadravati,Total,90.15,4.07,0.78
Chandrapur,2016,Chandrapur,Rural,92.73,0.31,0.06
Chandrapur,2016,Chandrapur,Urban,76.2,20.65,3.15
Chandrapur,2016,Chandrapur,Total,79.12,17.06,2.6
Chandrapur,2016,Mul,Rural,85.83,0.24,0.04
Chandrapur,2016,Mul,Urban,93.82,4.42,1.77
Chandrapur,2016,Mul,Total,86.34,0.5,0.15
Chandrapur,2016,Ponbhurna,Rural,88.25,1.08,0.32
Chandrapur,2016,Ponbhurna,Urban,,,
Chandrapur,2016,Ponbhurna,Total,88.25,1.08,0.32
Chandrapur,2016,Ballarpur,Rural,88.46,0.32,0.08
Chandrapur,2016,Ballarpur,Urban,90.8,23.8,3.85
Chandrapur,2016,Ballarpur,Total,90.62,22.04,3.57
Chandrapur,2016,Korpana,Rural,87.71,0.15,0.07
Chandrapur,2016,Korpana,Urban,,,
Chandrapur,2016,Korpana,Total,87.71,0.15,0.07
Chandrapur,2016,Rajura,Rural,87.9,0.38,0.1
Chandrapur,2016,Rajura,Urban,79.72,17.94,2.34
Chandrapur,2016,Rajura,Total,83.22,10.42,1.38
Chandrapur,2016,Gondpipari,Rural,87.21,0.71,0.08
Chandrapur,2016,Gondpipari,Urban,,,
Chandrapur,2016,Gondpipari,Total,87.21,0.71,0.08
Chandrapur,2016,Jivati,Rural,81.01,0.44,0.17
Chandrapur,2016,Jivati,Urban,,,
Chandrapur,2016,Jivati,Total,81.01,0.44,0.17
Chandrapur,2017,Varora,Rural,90.56,0.65,0.09
Chandrapur,2017,Varora,Urban,92.92,5.92,1.17
Chandrapur,2017,Varora,Total,91.12,1.9,0.35
Chandrapur,2017,Chimur,Rural,86.72,0.68,0.16
Chandrapur,2017,Chimur,Urban,,,
Chandrapur,2017,Chimur,Total,86.72,0.68,0.16
Chandrapur,2017,Nagbhid,Rural,87.07,0.45,0.04
Chandrapur,2017,Nagbhid,Urban,,,
Chandrapur,2017,Nagbhid,Total,87.07,0.45,0.04
Chandrapur,2017,Bramhapuri,Rural,83.77,0.59,0.07
Chandrapur,2017,Bramhapuri,Urban,74.58,22.41,3.01
Chandrapur,2017,Bramhapuri,Total,83.51,1.19,0.15
Chandrapur,2017,Savali,Rural,80.3,0.45,0.07
Chandrapur,2017,Savali,Urban,,,
Chandrapur,2017,Savali,Total,80.3,0.45,0.07
Chandrapur,2017,Sindevahi,Rural,87.01,0.2,0.07
Chandrapur,2017,Sindevahi,Urban,,,
Chandrapur,2017,Sindevahi,Total,87.01,0.2,0.07
Chandrapur,2017,Bhadravati,Rural,91.52,0.3,0.01
Chandrapur,2017,Bhadravati,Urban,87.61,10.61,1.78
Chandrapur,2017,Bhadravati,Total,89.86,4.66,0.76
Chandrapur,2017,Chandrapur,Rural,92.74,0.48,0.07
Chandrapur,2017,Chandrapur,Urban,77.82,19.91,2.28
Chandrapur,2017,Chandrapur,Total,80.61,16.27,1.86
Chandrapur,2017,Mul,Rural,86.61,0.75,0.14
Chandrapur,2017,Mul,Urban,78.64,18.51,2.85
Chandrapur,2017,Mul,Total,85.92,2.3,0.37
Chandrapur,2017,Ponbhurna,Rural,88.97,1.35,0.23
Chandrapur,2017,Ponbhurna,Urban,,,
Chandrapur,2017,Ponbhurna,Total,88.97,1.35,0.23
Chandrapur,2017,Ballarpur,Rural,88.87,0.54,0.25
Chandrapur,2017,Ballarpur,Urban,77.15,19.36,3.49
Chandrapur,2017,Ballarpur,Total,77.86,18.22,3.29
Chandrapur,2017,Korpana,Rural,88.62,0.27,0.07
Chandrapur,2017,Korpana,Urban,,,
Chandrapur,2017,Korpana,Total,88.62,0.27,0.07
Chandrapur,2017,Rajura,Rural,88.63,0.37,0.1
Chandrapur,2017,Rajura,Urban,80.86,16.58,2.56
Chandrapur,2017,Rajura,Total,84.23,9.55,1.49
Chandrapur,2017,Gondpipari,Rural,88.76,0.82,0.06
Chandrapur,2017,Gondpipari,Urban,,,
Chandrapur,2017,Gondpipari,Total,88.76,0.82,0.06
Chandrapur,2017,Jivati,Rural,85.88,0.4,0.13
Chandrapur,2017,Jivati,Urban,,,
Chandrapur,2017,Jivati,Total,85.88,0.4,0.13
Chandrapur,2018,Varora,Rural,99.48,0.47,0.05
Chandrapur,2018,Varora,Urban,90.13,8.91,0.96
Chandrapur,2018,Varora,Total,97.23,2.49,0.27
Chandrapur,2018,Chimur,Rural,99.33,0.6,0.07
Chandrapur,2018,Chimur,Urban,,,
Chandrapur,2018,Chimur,Total,99.33,0.6,0.07
Chandrapur,2018,Nagbhid,Rural,99.42,0.49,0.09
Chandrapur,2018,Nagbhid,Urban,,,
Chandrapur,2018,Nagbhid,Total,99.42,0.49,0.09
Chandrapur,2018,Bramhapuri,Rural,99.52,0.42,0.06
Chandrapur,2018,Bramhapuri,Urban,90.1,8.28,1.62
Chandrapur,2018,Bramhapuri,Total,99.08,0.78,0.13
Chandrapur,2018,Savali,Rural,99.74,0.24,0.02
Chandrapur,2018,Savali,Urban,,,
Chandrapur,2018,Savali,Total,99.74,0.24,0.02
Chandrapur,2018,Sindevahi,Rural,99.65,0.31,0.04
Chandrapur,2018,Sindevahi,Urban,,,
Chandrapur,2018,Sindevahi,Total,99.65,0.31,0.04
Chandrapur,2018,Bhadravati,Rural,99.53,0.38,0.09
Chandrapur,2018,Bhadravati,Urban,87.61,10.61,1.78
Chandrapur,2018,Bhadravati,Total,94.34,4.84,0.83
Chandrapur,2018,Chandrapur,Rural,99.12,0.76,0.12
Chandrapur,2018,Chandrapur,Urban,82.51,15.33,2.16
Chandrapur,2018,Chandrapur,Total,85.31,12.87,1.81
Chandrapur,2018,Mul,Rural,99.16,0.67,0.17
Chandrapur,2018,Mul,Urban,82.12,13.1,4.78
Chandrapur,2018,Mul,Total,97.14,2.15,0.72
Chandrapur,2018,Ponbhurna,Rural,99.01,0.95,0.03
Chandrapur,2018,Ponbhurna,Urban,,,
Chandrapur,2018,Ponbhurna,Total,99.01,0.95,0.03
Chandrapur,2018,Ballarpur,Rural,98.48,1.48,0.04
Chandrapur,2018,Ballarpur,Urban,78.96,18.01,3.03
Chandrapur,2018,Ballarpur,Total,80.23,16.94,2.83
Chandrapur,2018,Korpana,Rural,99.39,0.52,0.09
Chandrapur,2018,Korpana,Urban,,,
Chandrapur,2018,Korpana,Total,99.39,0.52,0.09
Chandrapur,2018,Rajura,Rural,99.25,0.64,0.11
Chandrapur,2018,Rajura,Urban,82.91,15.53,1.56
Chandrapur,2018,Rajura,Total,89.73,9.31,0.95
Chandrapur,2018,Gondpipari,Rural,99.59,0.33,0.08
Chandrapur,2018,Gondpipari,Urban,,,
Chandrapur,2018,Gondpipari,Total,99.59,0.33,0.08
Chandrapur,2018,Jivati,Rural,99.45,0.45,0.1
Chandrapur,2018,Jivati,Urban,,,
Chandrapur,2018,Jivati,Total,99.45,0.45,0.1
Chandrapur,2019,Varora,Rural,99.39,0.53,0.08
Chandrapur,2019,Varora,Urban,88.78,7.8,3.41
Chandrapur,2019,Varora,Total,99.1,0.73,0.17
Chandrapur,2019,Chimur,Rural,99.62,0.34,0.05
Chandrapur,2019,Chimur,Urban,,,
Chandrapur,2019,Chimur,Total,99.62,0.34,0.05
Chandrapur,2019,Nagbhid,Rural,99.35,0.55,0.11
Chandrapur,2019,Nagbhid,Urban,,,
Chandrapur,2019,Nagbhid,Total,99.35,0.55,0.11
Chandrapur,2019,Bramhapuri,Rural,99.23,0.63,0.14
Chandrapur,2019,Bramhapuri,Urban,88.39,9.45,2.17
Chandrapur,2019,Bramhapuri,Total,98.71,1.05,0.24
Chandrapur,2019,Savali,Rural,99.65,0.23,0.12
Chandrapur,2019,Savali,Urban,,,
Chandrapur,2019,Savali,Total,99.65,0.23,0.12
Chandrapur,2019,Sindevahi,Rural,99.35,0.46,0.18
Chandrapur,2019,Sindevahi,Urban,,,
Chandrapur,2019,Sindevahi,Total,99.35,0.46,0.18
Chandrapur,2019,Bhadravati,Rural,99.41,0.49,0.09
Chandrapur,2019,Bhadravati,Urban,82.26,14.92,2.82
Chandrapur,2019,Bhadravati,Total,98.38,1.37,0.26
Chandrapur,2019,Chandrapur,Rural,99.5,0.45,0.05
Chandrapur,2019,Chandrapur,Urban,89.07,8.95,2.03
Chandrapur,2019,Chandrapur,Total,93.88,5.03,1.12
Chandrapur,2019,Mul,Rural,99.18,0.74,0.08
Chandrapur,2019,Mul,Urban,82.01,13.52,4.47
Chandrapur,2019,Mul,Total,97.01,2.35,0.63
Chandrapur,2019,Ponbhurna,Rural,98.91,0.92,0.17
Chandrapur,2019,Ponbhurna,Urban,,,
Chandrapur,2019,Ponbhurna,Total,98.91,0.92,0.17
Chandrapur,2019,Ballarpur,Rural,99.16,0.76,0.08
Chandrapur,2019,Ballarpur,Urban,73.83,21.05,5.12
Chandrapur,2019,Ballarpur,Total,84.91,12.17,2.91
Chandrapur,2019,Korpana,Rural,99.14,0.63,0.23
Chandrapur,2019,Korpana,Urban,,,
Chandrapur,2019,Korpana,Total,99.14,0.63,0.23
Chandrapur,2019,Rajura,Rural,98.98,0.75,0.26
Chandrapur,2019,Rajura,Urban,79.7,16.84,3.46
Chandrapur,2019,Rajura,Total,97.19,2.25,0.56
Chandrapur,2019,Gondpipari,Rural,99.62,0.35,0.02
Chandrapur,2019,Gondpipari,Urban,,,
Chandrapur,2019,Gondpipari,Total,99.62,0.35,0.02
Chandrapur,2019,Jivati,Rural,99.11,0.62,0.27
Chandrapur,2019,Jivati,Urban,,,
Chandrapur,2019,Jivati,Total,99.11,0.62,0.27
Chandrapur,2020,Varora,Rural,99.58,0.33,0.08
Chandrapur,2020,Varora,Urban,86.97,10.92,2.1
Chandrapur,2020,Varora,Total,99.18,0.67,0.15
Chandrapur,2020,Chimur,Rural,99.51,0.43,0.07
Chandrapur,2020,Chimur,Urban,,,
Chandrapur,2020,Chimur,Total,99.51,0.43,0.07
Chandrapur,2020,Nagbhid,Rural,99.4,0.55,0.05
Chandrapur,2020,Nagbhid,Urban,,,
Chandrapur,2020,Nagbhid,Total,99.4,0.55,0.05
Chandrapur,2020,Bramhapuri,Rural,99.36,0.53,0.11
Chandrapur,2020,Bramhapuri,Urban,90,7.62,1.67
Chandrapur,2020,Bramhapuri,Total,98.94,0.85,0.18
Chandrapur,2020,Savali,Rural,99.84,0.1,0.06
Chandrapur,2020,Savali,Urban,,,
Chandrapur,2020,Savali,Total,99.84,0.1,0.06
Chandrapur,2020,Sindevahi,Rural,99.5,0.4,0.1
Chandrapur,2020,Sindevahi,Urban,,,
Chandrapur,2020,Sindevahi,Total,99.5,0.4,0.1
Chandrapur,2020,Bhadravati,Rural,99.54,0.42,0.04
Chandrapur,2020,Bhadravati,Urban,79.63,18.72,1.65
Chandrapur,2020,Bhadravati,Total,98.35,1.52,0.14
Chandrapur,2020,Chandrapur,Rural,99.68,0.27,0.04
Chandrapur,2020,Chandrapur,Urban,87.85,10.16,2.04
Chandrapur,2020,Chandrapur,Total,93.26,5.64,1.13
Chandrapur,2020,Mul,Rural,99.45,0.51,0.05
Chandrapur,2020,Mul,Urban,90,7.4,2.34
Chandrapur,2020,Mul,Total,98.42,1.25,0.3
Chandrapur,2020,Ponbhurna,Rural,99.26,0.71,0.03
Chandrapur,2020,Ponbhurna,Urban,,,
Chandrapur,2020,Ponbhurna,Total,99.26,0.71,0.03
Chandrapur,2020,Ballarpur,Rural,99.5,0.5,0
Chandrapur,2020,Ballarpur,Urban,81.25,15.1,3.65
Chandrapur,2020,Ballarpur,Total,88.04,9.67,2.29
Chandrapur,2020,Korpana,Rural,99.69,0.26,0.05
Chandrapur,2020,Korpana,Urban,,,
Chandrapur,2020,Korpana,Total,99.69,0.26,0.05
Chandrapur,2020,Rajura,Rural,99.46,0.48,0.06
Chandrapur,2020,Rajura,Urban,79.02,18.81,2.17
Chandrapur,2020,Rajura,Total,97.49,2.24,0.26
Chandrapur,2020,Gondpipari,Rural,99.29,0.69,0.02
Chandrapur,2020,Gondpipari,Urban,,,
Chandrapur,2020,Gondpipari,Total,99.29,0.69,0.02
Chandrapur,2020,Jivati,Rural,99.32,0.47,0.21
Chandrapur,2020,Jivati,Urban,,,
Chandrapur,2020,Jivati,Total,99.32,0.47,0.21
Chandrapur,2021,Varora,Rural,99.23,0.65,0.11
Chandrapur,2021,Varora,Urban,85.85,12.26,1.89
Chandrapur,2021,Varora,Total,98.65,1.16,0.19
Chandrapur,2021,Chimur,Rural,98.45,1.13,0.42
Chandrapur,2021,Chimur,Urban,,,
Chandrapur,2021,Chimur,Total,98.45,1.13,0.42
Chandrapur,2021,Nagbhid,Rural,98.36,1.56,0.09
Chandrapur,2021,Nagbhid,Urban,,,
Chandrapur,2021,Nagbhid,Total,98.36,1.56,0.09
Chandrapur,2021,Bramhapuri,Rural,98.87,0.98,0.15
Chandrapur,2021,Bramhapuri,Urban,93.16,5.7,1.14
Chandrapur,2021,Bramhapuri,Total,98.57,1.22,0.21
Chandrapur,2021,Savali,Rural,99.29,0.62,0.09
Chandrapur,2021,Savali,Urban,,,
Chandrapur,2021,Savali,Total,99.29,0.62,0.09
Chandrapur,2021,Sindevahi,Rural,98.98,0.96,0.06
Chandrapur,2021,Sindevahi,Urban,,,
Chandrapur,2021,Sindevahi,Total,98.98,0.96,0.06
Chandrapur,2021,Bhadravati,Rural,97.92,1.87,0.21
Chandrapur,2021,Bhadravati,Urban,91.63,7.41,0.95
Chandrapur,2021,Bhadravati,Total,97.51,2.23,0.26
Chandrapur,2021,Chandrapur,Rural,99.47,0.31,0.22
Chandrapur,2021,Chandrapur,Urban,91.03,7.93,1.04
Chandrapur,2021,Chandrapur,Total,94.73,4.59,0.68
Chandrapur,2021,Mul,Rural,98.8,1.15,0.05
Chandrapur,2021,Mul,Urban,92.87,5.46,1.66
Chandrapur,2021,Mul,Total,98.11,1.65,0.23
Chandrapur,2021,Ponbhurna,Rural,98.7,1.14,0.17
Chandrapur,2021,Ponbhurna,Urban,,,
Chandrapur,2021,Ponbhurna,Total,98.7,1.14,0.17
Chandrapur,2021,Ballarpur,Rural,99.01,0.99,0
Chandrapur,2021,Ballarpur,Urban,89.88,9.38,0.75
Chandrapur,2021,Ballarpur,Total,93.23,6.3,0.47
Chandrapur,2021,Korpana,Rural,98.93,0.99,0.08
Chandrapur,2021,Korpana,Urban,,,
Chandrapur,2021,Korpana,Total,98.93,0.99,0.08
Chandrapur,2021,Rajura,Rural,98.59,1.25,0.16
Chandrapur,2021,Rajura,Urban,91.64,7.77,0.59
Chandrapur,2021,Rajura,Total,97.76,2.03,0.21
Chandrapur,2021,Gondpipari,Rural,98.94,0.91,0.15
Chandrapur,2021,Gondpipari,Urban,,,
Chandrapur,2021,Gondpipari,Total,98.94,0.91,0.15
Chandrapur,2021,Jivati,Rural,98.46,1.26,0.27
Chandrapur,2021,Jivati,Urban,,,
Chandrapur,2021,Jivati,Total,98.46,1.26,0.27
Dhule,2011,Shirpur,Rural,72.5,7.86,1.04
Dhule,2011,Shirpur,Urban,63.07,33.05,2.98
Dhule,2011,Shirpur,Total,69.42,16.08,1.67
Dhule,2011,Shindkheda,Rural,88.58,8.88,2.55
Dhule,2011,Shindkheda,Urban,65.3,31.5,2.62
Dhule,2011,Shindkheda,Total,79.71,17.49,2.58
Dhule,2011,Sakri,Rural,81.24,15.93,2.83
Dhule,2011,Sakri,Urban,,,
Dhule,2011,Sakri,Total,81.24,15.93,2.83
Dhule,2011,Dhule,Rural,88.66,9.4,1.94
Dhule,2011,Dhule,Urban,65.94,31.85,2.22
Dhule,2011,Dhule,Total,68.83,28.99,2.18
Dhule,2012,Shirpur,Rural,94.62,4.82,0.56
Dhule,2012,Shirpur,Urban,85.99,11.13,2.89
Dhule,2012,Shirpur,Total,92.5,6.36,1.13
Dhule,2012,Shindkheda,Rural,91.01,6.99,2.01
Dhule,2012,Shindkheda,Urban,88.09,9.77,2.13
Dhule,2012,Shindkheda,Total,89.95,8,2.05
Dhule,2012,Sakri,Rural,83.8,13.45,2.74
Dhule,2012,Sakri,Urban,,,
Dhule,2012,Sakri,Total,83.8,13.45,2.74
Dhule,2012,Dhule,Rural,88.9,8.84,2.26
Dhule,2012,Dhule,Urban,92.89,5.76,1.36
Dhule,2012,Dhule,Total,92.25,6.25,1.5
Dhule,2013,Shirpur,Rural,92.76,5.87,1.18
Dhule,2013,Shirpur,Urban,87.92,7.73,4.35
Dhule,2013,Shirpur,Total,91.52,6.35,1.99
Dhule,2013,Shindkheda,Rural,90.83,7.05,2.12
Dhule,2013,Shindkheda,Urban,98.1,1.9,0
Dhule,2013,Shindkheda,Total,93.34,5.27,1.39
Dhule,2013,Sakri,Rural,81.1,14.86,20.36
Dhule,2013,Sakri,Urban,,,
Dhule,2013,Sakri,Total,81.1,14.86,20.36
Dhule,2013,Dhule,Rural,86.25,17.07,3.05
Dhule,2013,Dhule,Urban,80.86,12.83,1.4
Dhule,2013,Dhule,Total,81.87,13.62,1.71
Dhule,2014,Shirpur,Rural,83.09,4.94,0.84
Dhule,2014,Shirpur,Urban,88.1,4.24,1.71
Dhule,2014,Shirpur,Total,84.21,4.79,1.03
Dhule,2014,Shindkheda,Rural,81.14,7.6,2
Dhule,2014,Shindkheda,Urban,92.34,3.82,0.01
Dhule,2014,Shindkheda,Total,84.65,6.42,1.38
Dhule,2014,Sakri,Rural,70.24,11.96,2.92
Dhule,2014,Sakri,Urban,,,
Dhule,2014,Sakri,Total,70.24,11.96,2.92
Dhule,2014,Dhule,Rural,75.53,9.68,2.56
Dhule,2014,Dhule,Urban,81.09,9.36,0.59
Dhule,2014,Dhule,Total,79.98,9.43,0.98
Dhule,2015,Shirpur,Rural,93.34,5.68,0.98
Dhule,2015,Shirpur,Urban,94.81,4.23,0.96
Dhule,2015,Shirpur,Total,93.76,5.27,0.98
Dhule,2015,Shindkheda,Rural,89.52,8.48,1.99
Dhule,2015,Shindkheda,Urban,100,0,0
Dhule,2015,Shindkheda,Total,93.19,5.51,1.3
Dhule,2015,Sakri,Rural,86.21,11.22,2.57
Dhule,2015,Sakri,Urban,,,
Dhule,2015,Sakri,Total,86.21,11.22,2.57
Dhule,2015,Dhule,Rural,88.7,9.07,2.24
Dhule,2015,Dhule,Urban,94.04,5.6,0.37
Dhule,2015,Dhule,Total,93.11,6.2,0.69
Dhule,2016,Shirpur,Rural,94.98,4.23,0.79
Dhule,2016,Shirpur,Urban,95.62,4.33,0.05
Dhule,2016,Shirpur,Total,95.15,4.26,0.59
Dhule,2016,Shindkheda,Rural,88.92,9.06,2.02
Dhule,2016,Shindkheda,Urban,59.4,40.6,0
Dhule,2016,Shindkheda,Total,78.97,19.69,1.34
Dhule,2016,Sakri,Rural,86.33,10.96,2.71
Dhule,2016,Sakri,Urban,,,
Dhule,2016,Sakri,Total,86.33,10.96,2.71
Dhule,2016,Dhule,Rural,90.13,7.82,2.05
Dhule,2016,Dhule,Urban,89.29,10.57,0.14
Dhule,2016,Dhule,Total,89.45,10.04,0.51
Dhule,2017,Shirpur,Rural,93.42,5.27,1.31
Dhule,2017,Shirpur,Urban,98.29,1.71,0
Dhule,2017,Shirpur,Total,94.53,4.46,1.01
Dhule,2017,Shindkheda,Rural,88.29,9.43,2.28
Dhule,2017,Shindkheda,Urban,97.76,2.24,0
Dhule,2017,Shindkheda,Total,91.42,7.05,1.53
Dhule,2017,Sakri,Rural,86.1,11.44,2.46
Dhule,2017,Sakri,Urban,,,
Dhule,2017,Sakri,Total,86.1,11.44,2.46
Dhule,2017,Dhule,Rural,89.09,8.61,2.3
Dhule,2017,Dhule,Urban,94.84,5.13,0.03
Dhule,2017,Dhule,Total,93.7,5.82,0.48
Dhule,2018,Shirpur,Rural,94.44,4.42,1.14
Dhule,2018,Shirpur,Urban,98.29,1.71,0
Dhule,2018,Shirpur,Total,95.33,3.79,0.88
Dhule,2018,Shindkheda,Rural,87.46,9.79,2.75
Dhule,2018,Shindkheda,Urban,97.82,2.18,0
Dhule,2018,Shindkheda,Total,91.04,7.16,1.8
Dhule,2018,Sakri,Rural,86.98,10.47,2.55
Dhule,2018,Sakri,Urban,,,
Dhule,2018,Sakri,Total,86.98,10.47,2.55
Dhule,2018,Dhule,Rural,89.07,8.61,2.32
Dhule,2018,Dhule,Urban,97.33,2.65,0.02
Dhule,2018,Dhule,Total,95.71,3.82,0.47
Dhule,2019,Shirpur,Rural,92.04,6.5,1.47
Dhule,2019,Shirpur,Urban,98.68,1.32,0
Dhule,2019,Shirpur,Total,93.62,5.27,1.12
Dhule,2019,Shindkheda,Rural,83.23,14.31,3.49
Dhule,2019,Shindkheda,Urban,99.71,0.29,0
Dhule,2019,Shindkheda,Total,89.8,8.72,2.1
Dhule,2019,Sakri,Rural,85.15,11.9,2.95
Dhule,2019,Sakri,Urban,,,
Dhule,2019,Sakri,Total,85.15,11.9,2.95
Dhule,2019,Dhule,Rural,85.03,11.71,3.26
Dhule,2019,Dhule,Urban,98.54,1.44,0.01
Dhule,2019,Dhule,Total,96.07,3.32,0.61
Dhule,2020,Shirpur,Rural,92.67,5.66,1.67
Dhule,2020,Shirpur,Urban,98.44,1.56,0
Dhule,2020,Shirpur,Total,94.05,4.68,1.27
Dhule,2020,Shindkheda,Rural,82.3,13.9,3.8
Dhule,2020,Shindkheda,Urban,98.34,1.66,0
Dhule,2020,Shindkheda,Total,89.15,8.67,2.18
Dhule,2020,Sakri,Rural,86.29,11.22,2.49
Dhule,2020,Sakri,Urban,,,
Dhule,2020,Sakri,Total,86.29,11.22,2.49
Dhule,2020,Dhule,Rural,85.65,11.28,3.06
Dhule,2020,Dhule,Urban,97.97,2.01,0.02
Dhule,2020,Dhule,Total,95.94,3.54,0.52
Dhule,2021,Shirpur,Rural,97.88,1.61,0.5
Dhule,2021,Shirpur,Urban,95.98,3.98,0.04
Dhule,2021,Shirpur,Total,97.45,2.15,0.4
Dhule,2021,Shindkheda,Rural,96.98,2.85,0.18
Dhule,2021,Shindkheda,Urban,98.01,1.99,0
Dhule,2021,Shindkheda,Total,97.4,2.5,0.1
Dhule,2021,Sakri,Rural,97.9,1.16,0.94
Dhule,2021,Sakri,Urban,,,
Dhule,2021,Sakri,Total,97.9,1.16,0.94
Dhule,2021,Dhule,Rural,97.68,2.02,0.3
Dhule,2021,Dhule,Urban,97.81,2.17,0.02
Dhule,2021,Dhule,Total,97.79,2.14,0.07
Gadchiroli,2012,Desaiganj,Rural,83.74,13.64,2.61
Gadchiroli,2012,Desaiganj,Urban,69.92,25.44,4.64
Gadchiroli,2012,Desaiganj,Total,81.42,15.63,2.95
Gadchiroli,2012,Aarmori,Rural,75.53,19.75,4.71
Gadchiroli,2012,Aarmori,Urban,,,
Gadchiroli,2012,Aarmori,Total,75.53,19.75,4.71
Gadchiroli,2012,Kurkheda,Rural,79.77,17.21,3.02
Gadchiroli,2012,Kurkheda,Urban,,,
Gadchiroli,2012,Kurkheda,Total,79.77,17.21,3.02
Gadchiroli,2012,Korachi,Rural,76.55,17.64,5.81
Gadchiroli,2012,Korachi,Urban,,,
Gadchiroli,2012,Korachi,Total,76.55,17.64,5.81
Gadchiroli,2012,Dhanora,Rural,78.53,18.24,3.23
Gadchiroli,2012,Dhanora,Urban,,,
Gadchiroli,2012,Dhanora,Total,78.53,18.24,3.23
Gadchiroli,2012,Gadchiroli,Rural,75.24,20.62,4.14
Gadchiroli,2012,Gadchiroli,Urban,70.23,25.1,4.67
Gadchiroli,2012,Gadchiroli,Total,74.45,21.32,4.22
Gadchiroli,2012,Chomoshi,Rural,78.99,17.48,3.53
Gadchiroli,2012,Chomoshi,Urban,,,
Gadchiroli,2012,Chomoshi,Total,78.99,17.48,3.53
Gadchiroli,2012,Mulchera,Rural,78.97,17.81,3.22
Gadchiroli,2012,Mulchera,Urban,,,
Gadchiroli,2012,Mulchera,Total,78.97,17.81,3.22
Gadchiroli,2012,Etapalli,Rural,78.83,17.29,3.87
Gadchiroli,2012,Etapalli,Urban,,,
Gadchiroli,2012,Etapalli,Total,78.83,17.29,3.87
Gadchiroli,2012,Bhamragad,Rural,68.94,25.13,5.93
Gadchiroli,2012,Bhamragad,Urban,,,
Gadchiroli,2012,Bhamragad,Total,68.94,25.13,5.93
Gadchiroli,2012,Aheri,Rural,85.43,12.01,2.56
Gadchiroli,2012,Aheri,Urban,,,
Gadchiroli,2012,Aheri,Total,85.43,12.01,2.56
Gadchiroli,2012,Sironcha,Rural,81.17,15.53,3.31
Gadchiroli,2012,Sironcha,Urban,,,
Gadchiroli,2012,Sironcha,Total,81.17,15.53,3.31
Gadchiroli,2013,Desaiganj,Rural,78.08,17.47,4.45
Gadchiroli,2013,Desaiganj,Urban,79.36,18.32,2.31
Gadchiroli,2013,Desaiganj,Total,78.46,17.72,3.82
Gadchiroli,2013,Aarmori,Rural,69.52,24.07,6.41
Gadchiroli,2013,Aarmori,Urban,,,
Gadchiroli,2013,Aarmori,Total,69.52,24.07,6.41
Gadchiroli,2013,Kurkheda,Rural,74.83,20.74,4.43
Gadchiroli,2013,Kurkheda,Urban,,,
Gadchiroli,2013,Kurkheda,Total,74.83,20.74,4.43
Gadchiroli,2013,Korachi,Rural,69.2,23.21,7.59
Gadchiroli,2013,Korachi,Urban,,,
Gadchiroli,2013,Korachi,Total,69.2,23.21,7.59
Gadchiroli,2013,Dhanora,Rural,75.35,20.76,3.89
Gadchiroli,2013,Dhanora,Urban,,,
Gadchiroli,2013,Dhanora,Total,75.35,20.76,3.89
Gadchiroli,2013,Gadchiroli,Rural,71.02,24.02,4.97
Gadchiroli,2013,Gadchiroli,Urban,82.52,15.7,1.78
Gadchiroli,2013,Gadchiroli,Total,74.75,21.32,3.93
Gadchiroli,2013,Chomoshi,Rural,74.35,21.31,4.33
Gadchiroli,2013,Chomoshi,Urban,,,
Gadchiroli,2013,Chomoshi,Total,74.35,21.31,4.33
Gadchiroli,2013,Mulchera,Rural,75.89,20.39,3.72
Gadchiroli,2013,Mulchera,Urban,,,
Gadchiroli,2013,Mulchera,Total,75.89,20.39,3.72
Gadchiroli,2013,Etapalli,Rural,71.27,22.03,6.69
Gadchiroli,2013,Etapalli,Urban,,,
