Year,District,Taluka,Select Banks/ Bank Branches,Number
2018,Sangli,Tasgaon,Classified Banks,13.0
2018,Sangli,Tasgaon,Branch Offices,21.0
2018,Sangli,Miraj,Classified Banks,27.0
2018,Sangli,Miraj,Branch Offices,99.0
2018,Sangli,Kavathe Mahakal,Classified Banks,6.0
2018,Sangli,Kavathe Mahakal,Branch Offices,10.0
2018,Sangli,Jat,Classified Banks,6.0
2018,Sangli,Jat,Branch Offices,18.0
2019,Sangli,Shirala,Classified Banks,7.0
2019,Sangli,Shirala,Branch Offices,10.0
2019,Sangli,Walwa,Classified Banks,14.0
2019,Sangli,Walwa,Branch Offices,38.0
2019,Sangli,Palus,Classified Banks,11.0
2019,Sangli,Palus,Branch Offices,20.0
2019,Sangli,Kadegaon,Classified Banks,5.0
2019,Sangli,Kadegaon,Branch Offices,7.0
2019,Sangli,Khanapur,Classified Banks,9.0
2019,Sangli,Khanapur,Branch Offices,1.0
2019,Sangli,Atpadi,Classified Banks,5.0
2019,Sangli,Atpadi,Branch Offices,10.0
2019,Sangli,Tasgaon,Classified Banks,15.0
2019,Sangli,Tasgaon,Branch Offices,25.0
2019,Sangli,Miraj,Classified Banks,27.0
2019,Sangli,Miraj,Branch Offices,73.0
2019,Sangli,Kavathe Mahakal,Classified Banks,6.0
2019,Sangli,Kavathe Mahakal,Branch Offices,9.0
2019,Sangli,Jat,Classified Banks,6.0
2019,Sangli,Jat,Branch Offices,16.0
2020,Sangli,Shirala,Classified Banks,6.0
2020,Sangli,Shirala,Branch Offices,10.0
2020,Sangli,Walwa,Classified Banks,14.0
2020,Sangli,Walwa,Branch Offices,41.0
2020,Sangli,Palus,Classified Banks,9.0
2020,Sangli,Palus,Branch Offices,21.0
2020,Sangli,Kadegaon,Classified Banks,7.0
2020,Sangli,Kadegaon,Branch Offices,10.0
2020,Sangli,Khanapur,Classified Banks,10.0
2020,Sangli,Khanapur,Branch Offices,14.0
2020,Sangli,Atpadi,Classified Banks,5.0
2020,Sangli,Atpadi,Branch Offices,11.0
2020,Sangli,Tasgaon,Classified Banks,14.0
2020,Sangli,Tasgaon,Branch Offices,27.0
2020,Sangli,Miraj,Classified Banks,23.0
2020,Sangli,Miraj,Branch Offices,99.0
2020,Sangli,Kavathe Mahakal,Classified Banks,6.0
2020,Sangli,Kavathe Mahakal,Branch Offices,10.0
2020,Sangli,Jat,Classified Banks,6.0
2020,Sangli,Jat,Branch Offices,17.0
2021,Sangli,Shirala,Classified Banks,7.0
2021,Sangli,Shirala,Branch Offices,32.0
2021,Sangli,Walwa,Classified Banks,16.0
2021,Sangli,Walwa,Branch Offices,76.0
2021,Sangli,Palus,Classified Banks,11.0
2021,Sangli,Palus,Branch Offices,36.0
2021,Sangli,Kadegaon,Classified Banks,7.0
2021,Sangli,Kadegaon,Branch Offices,25.0
2021,Sangli,Khanapur,Classified Banks,12.0
2021,Sangli,Khanapur,Branch Offices,27.0
2021,Sangli,Atpadi,Classified Banks,9.0
2021,Sangli,Atpadi,Branch Offices,30.0
2021,Sangli,Tasgaon,Classified Banks,18.0
2021,Sangli,Tasgaon,Branch Offices,53.0
2021,Sangli,Miraj,Classified Banks,35.0
2021,Sangli,Miraj,Branch Offices,170.0
2021,Sangli,Kavathe Mahakal,Classified Banks,10.0
2021,Sangli,Kavathe Mahakal,Branch Offices,36.0
2021,Sangli,Jat,Classified Banks,7.0
2021,Sangli,Jat,Branch Offices,43.0
2014,Satara,Mahableshwar,Classified Banks,4.0
2014,Satara,Mahableshwar,Branch Offices,8.0
2014,Satara,Wai,Classified Banks,9.0
2014,Satara,Wai,Branch Offices,14.0
2014,Satara,Khandala,Classified Banks,7.0
2014,Satara,Khandala,Branch Offices,15.0
2014,Satara,Phaltan,Classified Banks,11.0
2014,Satara,Phaltan,Branch Offices,22.0
2014,Satara,Man,Classified Banks,6.0
2014,Satara,Man,Branch Offices,16.0
2014,Satara,Khatav,Classified Banks,5.0
2014,Satara,Khatav,Branch Offices,17.0
2014,Satara,Koregaon,Classified Banks,6.0
2014,Satara,Koregaon,Branch Offices,17.0
2014,Satara,Satara,Classified Banks,24.0
2014,Satara,Satara,Branch Offices,48.0
2014,Satara,Javli,Classified Banks,3.0
2014,Satara,Javli,Branch Offices,6.0
2014,Satara,Patan,Classified Banks,4.0
2014,Satara,Patan,Branch Offices,12.0
2014,Satara,Karad,Classified Banks,20.0
2014,Satara,Karad,Branch Offices,44.0
2015,Satara,Mahableshwar,Classified Banks,4.0
2015,Satara,Mahableshwar,Branch Offices,10.0
2015,Satara,Wai,Classified Banks,11.0
2015,Satara,Wai,Branch Offices,19.0
2015,Satara,Khandala,Classified Banks,10.0
2015,Satara,Khandala,Branch Offices,23.0
2015,Satara,Phaltan,Classified Banks,23.0
2015,Satara,Phaltan,Branch Offices,26.0
2015,Satara,Man,Classified Banks,6.0
2015,Satara,Man,Branch Offices,19.0
2015,Satara,Khatav,Classified Banks,7.0
2015,Satara,Khatav,Branch Offices,22.0
2015,Satara,Koregaon,Classified Banks,6.0
2015,Satara,Koregaon,Branch Offices,20.0
2015,Satara,Satara,Classified Banks,29.0
2015,Satara,Satara,Branch Offices,58.0
2015,Satara,Javli,Classified Banks,4.0
2015,Satara,Javli,Branch Offices,8.0
2015,Satara,Patan,Classified Banks,4.0
2015,Satara,Patan,Branch Offices,14.0
2015,Satara,Karad,Classified Banks,22.0
2015,Satara,Karad,Branch Offices,53.0
2016,Satara,Mahableshwar,Classified Banks,4.0
2016,Satara,Mahableshwar,Branch Offices,10.0
2016,Satara,Wai,Classified Banks,11.0
2016,Satara,Wai,Branch Offices,20.0
2016,Satara,Khandala,Classified Banks,10.0
2016,Satara,Khandala,Branch Offices,25.0
2016,Satara,Phaltan,Classified Banks,11.0
2016,Satara,Phaltan,Branch Offices,26.0
2016,Satara,Man,Classified Banks,6.0
2016,Satara,Man,Branch Offices,18.0
2016,Satara,Khatav,Classified Banks,5.0
2016,Satara,Khatav,Branch Offices,23.0
2016,Satara,Koregaon,Classified Banks,6.0
2016,Satara,Koregaon,Branch Offices,22.0
2016,Satara,Satara,Classified Banks,24.0
2016,Satara,Satara,Branch Offices,64.0
2016,Satara,Javli,Classified Banks,3.0
2016,Satara,Javli,Branch Offices,7.0
2016,Satara,Patan,Classified Banks,4.0
2016,Satara,Patan,Branch Offices,13.0
2016,Satara,Karad,Classified Banks,20.0
2016,Satara,Karad,Branch Offices,57.0
2017,Satara,Mahableshwar,Classified Banks,4.0
2017,Satara,Mahableshwar,Branch Offices,16.0
2017,Satara,Wai,Classified Banks,12.0
2017,Satara,Wai,Branch Offices,37.0
2017,Satara,Khandala,Classified Banks,13.0
2017,Satara,Khandala,Branch Offices,47.0
2017,Satara,Phaltan,Classified Banks,12.0
2017,Satara,Phaltan,Branch Offices,51.0
2017,Satara,Man,Classified Banks,7.0
2017,Satara,Man,Branch Offices,37.0
2017,Satara,Khatav,Classified Banks,9.0
2017,Satara,Khatav,Branch Offices,49.0
2017,Satara,Koregaon,Classified Banks,8.0
2017,Satara,Koregaon,Branch Offices,50.0
2017,Satara,Satara,Classified Banks,31.0
2017,Satara,Satara,Branch Offices,109.0
2017,Satara,Javli,Classified Banks,5.0
2017,Satara,Javli,Branch Offices,19.0
2017,Satara,Patan,Classified Banks,5.0
2017,Satara,Patan,Branch Offices,38.0
2017,Satara,Karad,Classified Banks,26.0
2017,Satara,Karad,Branch Offices,120.0
2018,Satara,Mahableshwar,Classified Banks,4.0
2018,Satara,Mahableshwar,Branch Offices,16.0
2018,Satara,Wai,Classified Banks,12.0
2018,Satara,Wai,Branch Offices,37.0
2018,Satara,Khandala,Classified Banks,13.0
2018,Satara,Khandala,Branch Offices,47.0
2018,Satara,Phaltan,Classified Banks,12.0
2018,Satara,Phaltan,Branch Offices,51.0
2018,Satara,Man,Classified Banks,7.0
2018,Satara,Man,Branch Offices,37.0
2018,Satara,Khatav,Classified Banks,9.0
2018,Satara,Khatav,Branch Offices,49.0
2018,Satara,Koregaon,Classified Banks,8.0
2018,Satara,Koregaon,Branch Offices,50.0
2018,Satara,Satara,Classified Banks,31.0
2018,Satara,Satara,Branch Offices,109.0
2018,Satara,Javli,Classified Banks,5.0
2018,Satara,Javli,Branch Offices,19.0
2018,Satara,Patan,Classified Banks,5.0
2018,Satara,Patan,Branch Offices,38.0
2018,Satara,Karad,Classified Banks,26.0
2018,Satara,Karad,Branch Offices,120.0
2019,Satara,Mahableshwar,Classified Banks,4.0
2019,Satara,Mahableshwar,Branch Offices,16.0
2019,Satara,Wai,Classified Banks,12.0
2019,Satara,Wai,Branch Offices,37.0
2019,Satara,Khandala,Classified Banks,14.0
2019,Satara,Khandala,Branch Offices,48.0
2019,Satara,Phaltan,Classified Banks,12.0
2019,Satara,Phaltan,Branch Offices,51.0
2019,Satara,Man,Classified Banks,7.0
2019,Satara,Man,Branch Offices,37.0
2019,Satara,Khatav,Classified Banks,9.0
2019,Satara,Khatav,Branch Offices,49.0
2019,Satara,Koregaon,Classified Banks,8.0
2019,Satara,Koregaon,Branch Offices,50.0
2019,Satara,Satara,Classified Banks,33.0
2019,Satara,Satara,Branch Offices,110.0
2019,Satara,Javli,Classified Banks,5.0
2019,Satara,Javli,Branch Offices,19.0
2019,Satara,Patan,Classified Banks,5.0
2019,Satara,Patan,Branch Offices,38.0
2019,Satara,Karad,Classified Banks,26.0
2019,Satara,Karad,Branch Offices,120.0
2020,Satara,Mahableshwar,Classified Banks,6.0
2020,Satara,Mahableshwar,Branch Offices,16.0
2020,Satara,Wai,Classified Banks,11.0
2020,Satara,Wai,Branch Offices,37.0
2020,Satara,Khandala,Classified Banks,14.0
2020,Satara,Khandala,Branch Offices,48.0
2020,Satara,Phaltan,Classified Banks,13.0
2020,Satara,Phaltan,Branch Offices,51.0
2020,Satara,Man,Classified Banks,7.0
2020,Satara,Man,Branch Offices,37.0
2020,Satara,Khatav,Classified Banks,9.0
2020,Satara,Khatav,Branch Offices,49.0
2020,Satara,Koregaon,Classified Banks,8.0
2020,Satara,Koregaon,Branch Offices,50.0
2020,Satara,Satara,Classified Banks,32.0
2020,Satara,Satara,Branch Offices,113.0
2020,Satara,Javli,Classified Banks,8.0
2020,Satara,Javli,Branch Offices,19.0
2020,Satara,Patan,Classified Banks,5.0
2020,Satara,Patan,Branch Offices,38.0
2020,Satara,Karad,Classified Banks,24.0
2020,Satara,Karad,Branch Offices,122.0
2021,Satara,Mahableshwar,Classified Banks,6.0
2021,Satara,Mahableshwar,Branch Offices,16.0
2021,Satara,Wai,Classified Banks,11.0
2021,Satara,Wai,Branch Offices,37.0
2021,Satara,Khandala,Classified Banks,14.0
2021,Satara,Khandala,Branch Offices,48.0
2021,Satara,Phaltan,Classified Banks,13.0
2021,Satara,Phaltan,Branch Offices,51.0
2021,Satara,Man,Classified Banks,7.0
2021,Satara,Man,Branch Offices,37.0
2021,Satara,Khatav,Classified Banks,9.0
2021,Satara,Khatav,Branch Offices,49.0
2021,Satara,Koregaon,Classified Banks,8.0
2021,Satara,Koregaon,Branch Offices,50.0
2021,Satara,Satara,Classified Banks,27.0
2021,Satara,Satara,Branch Offices,105.0
2021,Satara,Javli,Classified Banks,8.0
2021,Satara,Javli,Branch Offices,19.0
2021,Satara,Patan,Classified Banks,5.0
2021,Satara,Patan,Branch Offices,38.0
2021,Satara,Karad,Classified Banks,24.0
2021,Satara,Karad,Branch Offices,122.0
2009,Jalgaon,Chopda,Classified Banks,6.0
2009,Jalgaon,Chopda,Branch Offices,10.0
2009,Jalgaon,Yawal,Classified Banks,6.0
2009,Jalgaon,Yawal,Branch Offices,14.0
2009,Jalgaon,Raver,Classified Banks,5.0
2009,Jalgaon,Raver,Branch Offices,12.0
2009,Jalgaon,Muktainagar (Edlabad),Classified Banks,4.0
2009,Jalgaon,Muktainagar (Edlabad),Branch Offices,7.0
2009,Jalgaon,Bodvad,Classified Banks,4.0
2009,Jalgaon,Bodvad,Branch Offices,5.0
2009,Jalgaon,Bhusawal,Classified Banks,1.0
2009,Jalgaon,Bhusawal,Branch Offices,19.0
2009,Jalgaon,Jalgaon,Classified Banks,25.0
2009,Jalgaon,Jalgaon,Branch Offices,64.0
2009,Jalgaon,Erandol,Classified Banks,5.0
2009,Jalgaon,Erandol,Branch Offices,7.0
2009,Jalgaon,Dharangaon,Classified Banks,4.0
2009,Jalgaon,Dharangaon,Branch Offices,8.0
2009,Jalgaon,Amalner,Classified Banks,7.0
2009,Jalgaon,Amalner,Branch Offices,13.0
2009,Jalgaon,Parola,Classified Banks,2.0
2009,Jalgaon,Parola,Branch Offices,5.0
2009,Jalgaon,Bhadgaon,Classified Banks,4.0
2009,Jalgaon,Bhadgaon,Branch Offices,8.0
2009,Jalgaon,Chalisgaon,Classified Banks,7.0
2009,Jalgaon,Chalisgaon,Branch Offices,18.0
2009,Jalgaon,Pachora,Classified Banks,6.0
2009,Jalgaon,Pachora,Branch Offices,12.0
2009,Jalgaon,Jamner,Classified Banks,6.0
2009,Jalgaon,Jamner,Branch Offices,16.0
2010,Jalgaon,Chopda,Classified Banks,6.0
2010,Jalgaon,Chopda,Branch Offices,12.0
2010,Jalgaon,Yawal,Classified Banks,6.0
2010,Jalgaon,Yawal,Branch Offices,14.0
2010,Jalgaon,Raver,Classified Banks,5.0
2010,Jalgaon,Raver,Branch Offices,14.0
2010,Jalgaon,Muktainagar (Edlabad),Classified Banks,4.0
2010,Jalgaon,Muktainagar (Edlabad),Branch Offices,7.0
2010,Jalgaon,Bodvad,Classified Banks,4.0
2010,Jalgaon,Bodvad,Branch Offices,5.0
2010,Jalgaon,Bhusawal,Classified Banks,11.0
2010,Jalgaon,Bhusawal,Branch Offices,19.0
2010,Jalgaon,Jalgaon,Classified Banks,25.0
2010,Jalgaon,Jalgaon,Branch Offices,65.0
2010,Jalgaon,Erandol,Classified Banks,5.0
2010,Jalgaon,Erandol,Branch Offices,6.0
2010,Jalgaon,Dharangaon,Classified Banks,4.0
2010,Jalgaon,Dharangaon,Branch Offices,7.0
2010,Jalgaon,Amalner,Classified Banks,7.0
2010,Jalgaon,Amalner,Branch Offices,13.0
2010,Jalgaon,Parola,Classified Banks,2.0
2010,Jalgaon,Parola,Branch Offices,6.0
2010,Jalgaon,Bhadgaon,Classified Banks,4.0
2010,Jalgaon,Bhadgaon,Branch Offices,8.0
2010,Jalgaon,Chalisgaon,Classified Banks,7.0
2010,Jalgaon,Chalisgaon,Branch Offices,18.0
2010,Jalgaon,Pachora,Classified Banks,6.0
2010,Jalgaon,Pachora,Branch Offices,13.0
2010,Jalgaon,Jamner,Classified Banks,6.0
2010,Jalgaon,Jamner,Branch Offices,17.0
2011,Jalgaon,Chopda,Classified Banks,8.0
2011,Jalgaon,Chopda,Branch Offices,13.0
2011,Jalgaon,Yawal,Classified Banks,7.0
2011,Jalgaon,Yawal,Branch Offices,13.0
2011,Jalgaon,Raver,Classified Banks,8.0
2011,Jalgaon,Raver,Branch Offices,16.0
2011,Jalgaon,Muktainagar (Edlabad),Classified Banks,5.0
2011,Jalgaon,Muktainagar (Edlabad),Branch Offices,7.0
2011,Jalgaon,Bodvad,Classified Banks,3.0
2011,Jalgaon,Bodvad,Branch Offices,3.0
2011,Jalgaon,Bhusawal,Classified Banks,11.0
2011,Jalgaon,Bhusawal,Branch Offices,20.0
2011,Jalgaon,Jalgaon,Classified Banks,23.0
2011,Jalgaon,Jalgaon,Branch Offices,48.0
2011,Jalgaon,Erandol,Classified Banks,4.0
2011,Jalgaon,Erandol,Branch Offices,6.0
2011,Jalgaon,Dharangaon,Classified Banks,2.0
2011,Jalgaon,Dharangaon,Branch Offices,6.0
2011,Jalgaon,Amalner,Classified Banks,8.0
2011,Jalgaon,Amalner,Branch Offices,14.0
2011,Jalgaon,Parola,Classified Banks,2.0
2011,Jalgaon,Parola,Branch Offices,4.0
2011,Jalgaon,Bhadgaon,Classified Banks,4.0
2011,Jalgaon,Bhadgaon,Branch Offices,8.0
2011,Jalgaon,Chalisgaon,Classified Banks,8.0
2011,Jalgaon,Chalisgaon,Branch Offices,20.0
2011,Jalgaon,Pachora,Classified Banks,8.0
2011,Jalgaon,Pachora,Branch Offices,15.0
2011,Jalgaon,Jamner,Classified Banks,6.0
2011,Jalgaon,Jamner,Branch Offices,11.0
2012,Jalgaon,Chopda,Classified Banks,8.0
2012,Jalgaon,Chopda,Branch Offices,13.0
2012,Jalgaon,Yawal,Classified Banks,7.0
2012,Jalgaon,Yawal,Branch Offices,15.0
2012,Jalgaon,Raver,Classified Banks,8.0
2012,Jalgaon,Raver,Branch Offices,17.0
2012,Jalgaon,Muktainagar (Edlabad),Classified Banks,5.0
2012,Jalgaon,Muktainagar (Edlabad),Branch Offices,8.0
2012,Jalgaon,Bodvad,Classified Banks,3.0
2012,Jalgaon,Bodvad,Branch Offices,3.0
2012,Jalgaon,Bhusawal,Classified Banks,11.0
2012,Jalgaon,Bhusawal,Branch Offices,20.0
2012,Jalgaon,Jalgaon,Classified Banks,23.0
2012,Jalgaon,Jalgaon,Branch Offices,50.0
2012,Jalgaon,Erandol,Classified Banks,4.0
2012,Jalgaon,Erandol,Branch Offices,6.0
2012,Jalgaon,Dharangaon,Classified Banks,2.0
2012,Jalgaon,Dharangaon,Branch Offices,7.0
2012,Jalgaon,Amalner,Classified Banks,8.0
2012,Jalgaon,Amalner,Branch Offices,15.0
2012,Jalgaon,Parola,Classified Banks,2.0
2012,Jalgaon,Parola,Branch Offices,5.0
2012,Jalgaon,Bhadgaon,Classified Banks,4.0
2012,Jalgaon,Bhadgaon,Branch Offices,8.0
2012,Jalgaon,Chalisgaon,Classified Banks,8.0
2012,Jalgaon,Chalisgaon,Branch Offices,20.0
2012,Jalgaon,Pachora,Classified Banks,8.0
2012,Jalgaon,Pachora,Branch Offices,16.0
2012,Jalgaon,Jamner,Classified Banks,6.0
2012,Jalgaon,Jamner,Branch Offices,12.0
2013,Jalgaon,Chopda,Classified Banks,8.0
2013,Jalgaon,Chopda,Branch Offices,15.0
2013,Jalgaon,Yawal,Classified Banks,8.0
2013,Jalgaon,Yawal,Branch Offices,16.0
2013,Jalgaon,Raver,Classified Banks,8.0
2013,Jalgaon,Raver,Branch Offices,17.0
2013,Jalgaon,Muktainagar (Edlabad),Classified Banks,4.0
2013,Jalgaon,Muktainagar (Edlabad),Branch Offices,17.0
2013,Jalgaon,Bodvad,Classified Banks,4.0
2013,Jalgaon,Bodvad,Branch Offices,5.0
2013,Jalgaon,Bhusawal,Classified Banks,12.0
2013,Jalgaon,Bhusawal,Branch Offices,20.0
2013,Jalgaon,Jalgaon,Classified Banks,20.0
2013,Jalgaon,Jalgaon,Branch Offices,44.0
2013,Jalgaon,Erandol,Classified Banks,4.0
2013,Jalgaon,Erandol,Branch Offices,7.0
2013,Jalgaon,Dharangaon,Classified Banks,3.0
2013,Jalgaon,Dharangaon,Branch Offices,7.0
2013,Jalgaon,Amalner,Classified Banks,9.0
2013,Jalgaon,Amalner,Branch Offices,15.0
2013,Jalgaon,Parola,Classified Banks,4.0
2013,Jalgaon,Parola,Branch Offices,7.0
2013,Jalgaon,Bhadgaon,Classified Banks,4.0
2013,Jalgaon,Bhadgaon,Branch Offices,8.0
2013,Jalgaon,Chalisgaon,Classified Banks,7.0
2013,Jalgaon,Chalisgaon,Branch Offices,19.0
2013,Jalgaon,Pachora,Classified Banks,6.0
2013,Jalgaon,Pachora,Branch Offices,13.0
2013,Jalgaon,Jamner,Classified Banks,6.0
2013,Jalgaon,Jamner,Branch Offices,16.0
2014,Jalgaon,Chopda,Classified Banks,8.0
2014,Jalgaon,Chopda,Branch Offices,15.0
2014,Jalgaon,Yawal,Classified Banks,8.0
2014,Jalgaon,Yawal,Branch Offices,14.0
2014,Jalgaon,Raver,Classified Banks,8.0
2014,Jalgaon,Raver,Branch Offices,13.0
2014,Jalgaon,Muktainagar (Edlabad),Classified Banks,4.0
2014,Jalgaon,Muktainagar (Edlabad),Branch Offices,5.0
2014,Jalgaon,Bodvad,Classified Banks,4.0
2014,Jalgaon,Bodvad,Branch Offices,4.0
2014,Jalgaon,Bhusawal,Classified Banks,12.0
2014,Jalgaon,Bhusawal,Branch Offices,21.0
2014,Jalgaon,Jalgaon,Classified Banks,20.0
2014,Jalgaon,Jalgaon,Branch Offices,34.0
2014,Jalgaon,Erandol,Classified Banks,4.0
2014,Jalgaon,Erandol,Branch Offices,7.0
2014,Jalgaon,Dharangaon,Classified Banks,3.0
2014,Jalgaon,Dharangaon,Branch Offices,6.0
2014,Jalgaon,Amalner,Classified Banks,9.0
2014,Jalgaon,Amalner,Branch Offices,15.0
2014,Jalgaon,Parola,Classified Banks,4.0
2014,Jalgaon,Parola,Branch Offices,6.0
2014,Jalgaon,Bhadgaon,Classified Banks,4.0
2014,Jalgaon,Bhadgaon,Branch Offices,8.0
2014,Jalgaon,Chalisgaon,Classified Banks,7.0
2014,Jalgaon,Chalisgaon,Branch Offices,19.0
2014,Jalgaon,Pachora,Classified Banks,6.0
2014,Jalgaon,Pachora,Branch Offices,12.0
2014,Jalgaon,Jamner,Classified Banks,6.0
2014,Jalgaon,Jamner,Branch Offices,14.0
2015,Jalgaon,Chopda,Classified Banks,32.0
2015,Jalgaon,Chopda,Branch Offices,32.0
2015,Jalgaon,Yawal,Classified Banks,42.0
2015,Jalgaon,Yawal,Branch Offices,42.0
2015,Jalgaon,Raver,Classified Banks,45.0
2015,Jalgaon,Raver,Branch Offices,45.0
2015,Jalgaon,Muktainagar (Edlabad),Classified Banks,20.0
2015,Jalgaon,Muktainagar (Edlabad),Branch Offices,20.0
2015,Jalgaon,Bodvad,Classified Banks,32.0
2015,Jalgaon,Bodvad,Branch Offices,32.0
2015,Jalgaon,Bhusawal,Classified Banks,39.0
2015,Jalgaon,Bhusawal,Branch Offices,39.0
2015,Jalgaon,Jalgaon,Classified Banks,82.0
2015,Jalgaon,Jalgaon,Branch Offices,82.0
2015,Jalgaon,Erandol,Classified Banks,17.0
2015,Jalgaon,Erandol,Branch Offices,17.0
2015,Jalgaon,Dharangaon,Classified Banks,16.0
2015,Jalgaon,Dharangaon,Branch Offices,16.0
2015,Jalgaon,Amalner,Classified Banks,30.0
2015,Jalgaon,Amalner,Branch Offices,30.0
2015,Jalgaon,Parola,Classified Banks,20.0
2015,Jalgaon,Parola,Branch Offices,20.0
2015,Jalgaon,Bhadgaon,Classified Banks,21.0
2015,Jalgaon,Bhadgaon,Branch Offices,21.0
2015,Jalgaon,Chalisgaon,Classified Banks,46.0
2015,Jalgaon,Chalisgaon,Branch Offices,46.0
2015,Jalgaon,Pachora,Classified Banks,42.0
2015,Jalgaon,Pachora,Branch Offices,42.0
2015,Jalgaon,Jamner,Classified Banks,37.0
2015,Jalgaon,Jamner,Branch Offices,37.0
2016,Jalgaon,Chopda,Classified Banks,3.0
2016,Jalgaon,Chopda,Branch Offices,32.0
2016,Jalgaon,Yawal,Classified Banks,4.0
2016,Jalgaon,Yawal,Branch Offices,42.0
2016,Jalgaon,Raver,Classified Banks,4.0
2016,Jalgaon,Raver,Branch Offices,48.0
2016,Jalgaon,Muktainagar (Edlabad),Classified Banks,4.0
2016,Jalgaon,Muktainagar (Edlabad),Branch Offices,21.0
2016,Jalgaon,Bodvad,Classified Banks,3.0
2016,Jalgaon,Bodvad,Branch Offices,32.0
2016,Jalgaon,Bhusawal,Classified Banks,4.0
2016,Jalgaon,Bhusawal,Branch Offices,39.0
2016,Jalgaon,Jalgaon,Classified Banks,4.0
2016,Jalgaon,Jalgaon,Branch Offices,85.0
2016,Jalgaon,Erandol,Classified Banks,4.0
2016,Jalgaon,Erandol,Branch Offices,17.0
2016,Jalgaon,Dharangaon,Classified Banks,3.0
2016,Jalgaon,Dharangaon,Branch Offices,17.0
2016,Jalgaon,Amalner,Classified Banks,3.0
2016,Jalgaon,Amalner,Branch Offices,30.0
2016,Jalgaon,Parola,Classified Banks,3.0
2016,Jalgaon,Parola,Branch Offices,21.0
2016,Jalgaon,Bhadgaon,Classified Banks,2.0
2016,Jalgaon,Bhadgaon,Branch Offices,22.0
2016,Jalgaon,Chalisgaon,Classified Banks,3.0
2016,Jalgaon,Chalisgaon,Branch Offices,46.0
2016,Jalgaon,Pachora,Classified Banks,4.0
2016,Jalgaon,Pachora,Branch Offices,42.0
2016,Jalgaon,Jamner,Classified Banks,4.0
2016,Jalgaon,Jamner,Branch Offices,37.0
2017,Jalgaon,Chopda,Classified Banks,3.0
2017,Jalgaon,Chopda,Branch Offices,32.0
2017,Jalgaon,Yawal,Classified Banks,4.0
2017,Jalgaon,Yawal,Branch Offices,42.0
2017,Jalgaon,Raver,Classified Banks,4.0
2017,Jalgaon,Raver,Branch Offices,49.0
2017,Jalgaon,Muktainagar (Edlabad),Classified Banks,4.0
2017,Jalgaon,Muktainagar (Edlabad),Branch Offices,22.0
2017,Jalgaon,Bodvad,Classified Banks,3.0
2017,Jalgaon,Bodvad,Branch Offices,33.0
2017,Jalgaon,Bhusawal,Classified Banks,4.0
2017,Jalgaon,Bhusawal,Branch Offices,41.0
2017,Jalgaon,Jalgaon,Classified Banks,4.0
2017,Jalgaon,Jalgaon,Branch Offices,91.0
2017,Jalgaon,Erandol,Classified Banks,4.0
2017,Jalgaon,Erandol,Branch Offices,17.0
2017,Jalgaon,Dharangaon,Classified Banks,3.0
2017,Jalgaon,Dharangaon,Branch Offices,17.0
2017,Jalgaon,Amalner,Classified Banks,3.0
2017,Jalgaon,Amalner,Branch Offices,31.0
2017,Jalgaon,Parola,Classified Banks,3.0
2017,Jalgaon,Parola,Branch Offices,21.0
2017,Jalgaon,Bhadgaon,Classified Banks,2.0
2017,Jalgaon,Bhadgaon,Branch Offices,22.0
2017,Jalgaon,Chalisgaon,Classified Banks,3.0
2017,Jalgaon,Chalisgaon,Branch Offices,48.0
2017,Jalgaon,Pachora,Classified Banks,4.0
2017,Jalgaon,Pachora,Branch Offices,43.0
2017,Jalgaon,Jamner,Classified Banks,4.0
2017,Jalgaon,Jamner,Branch Offices,37.0
2018,Jalgaon,Chopda,Classified Banks,3.0
2018,Jalgaon,Chopda,Branch Offices,31.0
2018,Jalgaon,Yawal,Classified Banks,4.0
2018,Jalgaon,Yawal,Branch Offices,44.0
2018,Jalgaon,Raver,Classified Banks,4.0
2018,Jalgaon,Raver,Branch Offices,47.0
2018,Jalgaon,Muktainagar (Edlabad),Classified Banks,4.0
2018,Jalgaon,Muktainagar (Edlabad),Branch Offices,23.0
2018,Jalgaon,Bodvad,Classified Banks,3.0
2018,Jalgaon,Bodvad,Branch Offices,33.0
2018,Jalgaon,Bhusawal,Classified Banks,4.0
2018,Jalgaon,Bhusawal,Branch Offices,43.0
2018,Jalgaon,Jalgaon,Classified Banks,4.0
2018,Jalgaon,Jalgaon,Branch Offices,97.0
2018,Jalgaon,Erandol,Classified Banks,4.0
2018,Jalgaon,Erandol,Branch Offices,18.0
2018,Jalgaon,Dharangaon,Classified Banks,3.0
2018,Jalgaon,Dharangaon,Branch Offices,17.0
2018,Jalgaon,Amalner,Classified Banks,3.0
2018,Jalgaon,Amalner,Branch Offices,31.0
2018,Jalgaon,Parola,Classified Banks,3.0
2018,Jalgaon,Parola,Branch Offices,21.0
2018,Jalgaon,Bhadgaon,Classified Banks,2.0
2018,Jalgaon,Bhadgaon,Branch Offices,22.0
2018,Jalgaon,Chalisgaon,Classified Banks,3.0
2018,Jalgaon,Chalisgaon,Branch Offices,45.0
2018,Jalgaon,Pachora,Classified Banks,4.0
2018,Jalgaon,Pachora,Branch Offices,43.0
2018,Jalgaon,Jamner,Classified Banks,4.0
2018,Jalgaon,Jamner,Branch Offices,37.0
2019,Jalgaon,Chopda,Classified Banks,3.0
2019,Jalgaon,Chopda,Branch Offices,31.0
